ts,asset,interval,signal,confidence,prob_up,prob_down,price
2025-08-16 13:30:00+08:00,BTCUSDT,15m,short,0.6268613974799542,0.3731386025200458,0.6268613974799542,117575.67
2025-08-16 13:30:00+08:00,BTCUSDT,15m,short,0.6228931435117002,0.3771068564882998,0.6228931435117002,117563.91
2025-08-16 13:45:00+08:00,BTCUSDT,15m,short,0.6939927732610659,0.30600722673893416,0.6939927732610658,117538.65
2025-08-16 13:45:00+08:00,BTCUSDT,15m,short,0.6939927732610659,0.30600722673893416,0.6939927732610658,117538.65
2025-08-16 17:00:00+08:00,BTCUSDT,1h,short,0.5829300262149627,0.41706997378503735,0.5829300262149626,117686.85
2025-08-16 17:00:00+08:00,BTCUSDT,1h,short,0.5829300262149627,0.41706997378503735,0.5829300262149626,117686.85
2025-08-16 17:00:00+08:00,BTCUSDT,1h,short,0.5835526315789474,0.41644736842105257,0.5835526315789474,117660.01
2025-08-16 17:00:00+08:00,BTCUSDT,1h,short,0.5931906787169945,0.4068093212830055,0.5931906787169945,117660.54
2025-08-16 17:00:00+08:00,BTCUSDT,1h,short,0.5931906787169945,0.4068093212830055,0.5931906787169945,117660.55
2025-08-16 17:00:00+08:00,BTCUSDT,1h,short,0.5931906787169945,0.4068093212830055,0.5931906787169945,117660.55
2025-08-16 17:00:00+08:00,BTCUSDT,1h,short,0.5897769114143383,0.4102230885856617,0.5897769114143383,117669.87
2025-08-16 17:00:00+08:00,BTCUSDT,1h,short,0.5897769114143383,0.4102230885856617,0.5897769114143383,117692.32
2025-08-16 17:00:00+08:00,BTCUSDT,1h,short,0.5897769114143383,0.4102230885856617,0.5897769114143383,117692.32
2025-08-16 17:00:00+08:00,BTCUSDT,1h,short,0.5877318494965554,0.4122681505034446,0.5877318494965553,117649.16
2025-08-16 17:00:00+08:00,BTCUSDT,1h,short,0.5877318494965554,0.4122681505034446,0.5877318494965553,117649.16
2025-08-16 17:00:00+08:00,BTCUSDT,1h,short,0.5877318494965554,0.4122681505034446,0.5877318494965553,117649.16
2025-08-16 17:00:00+08:00,BTCUSDT,1h,short,0.5934366641173664,0.40656333588263366,0.5934366641173663,117641.66
2025-08-16 18:00:00+08:00,BTCUSDT,1h,short,0.5743589743589744,0.4256410256410256,0.5743589743589743,117268.97
2025-08-16 18:15:00+08:00,BTCUSDT,15m,flat,0.6606023229519992,0.3393976770480008,0.6606023229519993,117264.04
2025-08-16 18:15:00+08:00,BTCUSDT,15m,flat,0.6545659209230336,0.3454340790769663,0.6545659209230337,117248.0
2025-08-16 18:15:00+08:00,ETHUSDT,15m,short,0.6216216216216216,0.37837837837837834,0.6216216216216217,4391.99
2025-08-16 18:30:00+08:00,ETHUSDT,15m,short,0.6216216216216216,0.37837837837837845,0.6216216216216215,4393.22
2025-08-16 18:30:00+08:00,BTCUSDT,15m,flat,0.7071513002364066,0.29284869976359335,0.7071513002364067,117346.81
2025-08-16 18:00:00+08:00,BTCUSDT,1h,short,0.5966868429436126,0.40331315705638743,0.5966868429436125,117326.58
2025-08-16 18:00:00+08:00,BTCUSDT,1h,short,0.6235489220563847,0.37645107794361526,0.6235489220563848,117382.81
2025-08-16 18:00:00+08:00,BTCUSDT,1h,short,0.6235489220563847,0.37645107794361526,0.6235489220563848,117382.81
2025-08-16 18:00:00+08:00,BTCUSDT,1h,short,0.6235489220563847,0.3764510779436152,0.6235489220563848,117383.96
2025-08-16 18:00:00+08:00,BTCUSDT,1h,short,0.6222222222222222,0.37777777777777777,0.6222222222222222,117387.99
2025-08-16 19:00:00+08:00,ETHUSDT,1h,long,0.6147493994271028,0.6147493994271028,0.3852506005728972,4414.6
2025-08-16 19:00:00+08:00,ETHUSDT,1h,long,0.6147493994271028,0.6147493994271028,0.3852506005728972,4408.12
2025-08-16 19:00:00+08:00,ETHUSDT,1h,long,0.6148347382221191,0.6148347382221191,0.3851652617778809,4408.1
2025-08-16 19:00:00+08:00,ETHUSDT,1h,long,0.6156549753326788,0.6156549753326788,0.38434502466732123,4402.91
2025-08-16 20:00:00+08:00,ETHUSDT,1h,long,0.6082479317695157,0.6082479317695157,0.39175206823048425,4393.13
2025-08-16 20:00:00+08:00,ETHUSDT,1h,long,0.6074709281946125,0.6074709281946125,0.39252907180538754,4395.78
2025-08-16 20:00:00+08:00,BTCUSDT,1h,short,0.6065134099616859,0.3934865900383142,0.6065134099616858,117444.02
2025-08-16 20:00:00+08:00,BTCUSDT,1h,short,0.6010946907498632,0.39890530925013684,0.6010946907498631,117351.85
2025-08-16 20:00:00+08:00,BTCUSDT,1h,short,0.5984126984126984,0.40158730158730166,0.5984126984126983,117397.29
2025-08-16 22:00:00+08:00,BTCUSDT,1h,short,0.6848548778928526,0.3151451221071474,0.6848548778928526,117704.95
2025-08-17 12:00:00+08:00,BTCUSDT,1h,short,0.6970716510903427,0.3029283489096573,0.6970716510903427,118066.75
2025-08-17 13:00:00+08:00,ETHUSDT,1h,long,0.6553277158588275,0.6553277158588275,0.34467228414117246,4469.43
2025-08-17 17:00:00+08:00,BTCUSDT,1h,short,0.7014885699096225,0.29851143009037745,0.7014885699096225,118331.32
2025-08-17 17:00:00+08:00,ETHUSDT,1h,short,0.6359338061465721,0.3640661938534279,0.635933806146572,4535.44
2025-08-17 16:00:00+08:00,ETHUSDT,4h,long,0.5921296296296296,0.5921296296296296,0.40787037037037044,4536.46
2025-08-17 21:00:00+08:00,BTCUSDT,1h,short,0.7926356589147288,0.20736434108527133,0.7926356589147286,118148.6
2025-08-17 22:00:00+08:00,BTCUSDT,1h,short,0.720331950207469,0.27966804979253107,0.720331950207469,118347.78
2025-08-17 22:00:00+08:00,BTCUSDT,1h,short,0.7314430613185801,0.26855693868142,0.7314430613185801,118331.32
2025-08-17 23:00:00+08:00,BTCUSDT,1h,short,0.796078431372549,0.203921568627451,0.796078431372549,118263.9
2025-08-17 23:00:00+08:00,ETHUSDT,1h,short,0.6374570446735395,0.3625429553264605,0.6374570446735395,4560.0
2025-08-17 20:00:00+08:00,ETHUSDT,4h,long,0.5604235972499446,0.5604235972499446,0.4395764027500554,4562.76
2025-08-17 20:00:00+08:00,BTCUSDT,4h,short,0.5035461633757369,0.49645383662426307,0.503546163375737,118263.89
2025-08-17 20:00:00+08:00,ETHUSDT,4h,long,0.5598762442251092,0.5598762442251092,0.4401237557748908,4561.72
2025-08-17 23:00:00+08:00,ETHUSDT,1h,short,0.6374570446735395,0.3625429553264605,0.6374570446735395,4561.03
2025-08-18 00:00:00+08:00,ETHUSDT,1h,long,0.5656919389502135,0.5656919389502135,0.4343080610497865,4562.43
2025-08-18 00:00:00+08:00,ETHUSDT,1h,long,0.5693797979361528,0.5693797979361528,0.4306202020638472,4563.15
2025-08-18 00:00:00+08:00,ETHUSDT,15m,short,0.5600514126044345,0.4399485873955655,0.5600514126044345,4562.44
2025-08-18 00:00:00+08:00,ETHUSDT,15m,short,0.6341039835015739,0.3658960164984261,0.6341039835015738,4558.5
2025-08-18 00:00:00+08:00,ETHUSDT,15m,short,0.6341039835015739,0.3658960164984261,0.6341039835015738,4553.58
2025-08-18 00:00:00+08:00,ETHUSDT,15m,short,0.6341039835015739,0.3658960164984261,0.6341039835015738,4549.35
2025-08-18 00:00:00+08:00,ETHUSDT,1h,short,0.6109257625919818,0.3890742374080181,0.610925762591982,4562.9
2025-08-18 00:00:00+08:00,ETHUSDT,1h,short,0.6096773231412952,0.39032267685870475,0.6096773231412953,4564.3
2025-08-18 00:00:00+08:00,ETHUSDT,1h,short,0.610139874448564,0.389860125551436,0.610139874448564,4563.25
2025-08-18 01:00:00+08:00,BTCUSDT,1h,short,0.6662785281788542,0.3337214718211458,0.6662785281788541,117868.0
2025-08-18 01:00:00+08:00,BTCUSDT,1h,short,0.6662785281788542,0.3337214718211458,0.6662785281788541,117868.01
2025-08-18 01:00:00+08:00,ETHUSDT,1h,short,0.6092261904761904,0.3907738095238096,0.6092261904761904,4527.9
2025-08-18 00:00:00+08:00,ETHUSDT,4h,long,0.5688954260382834,0.5688954260382834,0.43110457396171664,4527.9
2025-08-18 00:00:00+08:00,BTCUSDT,4h,short,0.6713056290934998,0.3286943709065002,0.6713056290934998,117868.0
2025-08-18 00:00:00+08:00,ADAUSDT,4h,short,0.5562058569037632,0.4437941430962368,0.5562058569037631,0.9704
2025-08-18 01:00:00+08:00,ADAUSDT,1h,short,0.5398176291793313,0.4601823708206687,0.5398176291793313,0.9697
2025-08-18 01:30:00+08:00,BTCUSDT,15m,flat,0.6838288288288288,0.31617117117117116,0.6838288288288288,117909.61
2025-08-18 01:00:00+08:00,BTCUSDT,1h,short,0.6255909478415872,0.37440905215841275,0.6255909478415873,117900.56
2025-08-18 01:30:00+08:00,BTCUSDT,15m,flat,0.6791689648832505,0.3208310351167494,0.6791689648832506,117900.57
2025-08-18 11:00:00+08:00,BTCUSDT,1h,short,0.5178560674495634,0.4821439325504366,0.5178560674495634,115354.73
2025-08-18 11:00:00+08:00,ETHUSDT,1h,short,0.611135651590632,0.38886434840936795,0.6111356515906321,4308.0
2025-08-18 08:00:00+08:00,BTCUSDT,1d,long,0.5549482681061629,0.5549482681061629,0.44505173189383707,115215.57
2025-08-18 08:00:00+08:00,ETHUSDT,1d,short,0.524822695035461,0.47517730496453897,0.5248226950354611,4263.7
2025-08-18 12:00:00+08:00,ETHUSDT,4h,long,0.5616783594311684,0.5616783594311684,0.4383216405688316,4262.16
2025-08-18 14:00:00+08:00,ETHUSDT,1h,long,0.5910941456397835,0.5910941456397835,0.40890585436021654,4261.21
2025-08-18 17:00:00+08:00,ETHUSDT,1h,long,0.594612903000216,0.594612903000216,0.40538709699978404,4251.07
2025-08-18 17:30:00+08:00,ETHUSDT,15m,short,0.5366329784934437,0.4633670215065564,0.5366329784934436,4264.89
2025-08-18 17:30:00+08:00,ETHUSDT,15m,short,0.6666666666666666,0.3333333333333333,0.6666666666666667,4261.58
2025-08-18 17:30:00+08:00,ETHUSDT,15m,short,0.6666666666666666,0.3333333333333333,0.6666666666666667,4272.38
2025-08-18 17:00:00+08:00,ETHUSDT,1h,long,0.5987651018838497,0.5987651018838497,0.4012348981161503,4315.07
2025-08-18 17:00:00+08:00,ETHUSDT,1h,long,0.5969375123786888,0.5969375123786888,0.40306248762131125,4318.89
2025-08-18 17:00:00+08:00,ETHUSDT,1h,long,0.5951589061345158,0.5951589061345158,0.40484109386548417,4316.35
2025-08-18 17:00:00+08:00,ETHUSDT,1h,long,0.5972726310649955,0.5972726310649955,0.4027273689350045,4315.19
2025-08-18 21:00:00+08:00,BTCUSDT,1h,short,0.5021232735518449,0.497876726448155,0.502123273551845,115643.55
2025-08-18 21:30:00+08:00,BTCUSDT,15m,short,0.5054873277328314,0.4945126722671685,0.5054873277328316,115680.0
2025-08-18 21:30:00+08:00,BTCUSDT,15m,short,0.5098919203538687,0.4901080796461314,0.5098919203538685,115694.22
2025-08-18 22:00:00+08:00,ETHUSDT,1h,long,0.5880609030267699,0.5880609030267699,0.41193909697323006,4305.46
2025-08-18 22:00:00+08:00,BTCUSDT,15m,short,0.5011591579627349,0.49884084203726503,0.501159157962735,115012.73
2025-08-18 22:00:00+08:00,ETHUSDT,15m,short,0.643574087682849,0.35642591231715093,0.6435740876828491,4281.13
2025-08-18 22:15:00+08:00,ETHUSDT,15m,short,0.6443859243859243,0.3556140756140756,0.6443859243859245,4315.88
2025-08-18 22:15:00+08:00,ETHUSDT,15m,short,0.6443859243859243,0.3556140756140756,0.6443859243859245,4312.23
2025-08-18 22:00:00+08:00,ETHUSDT,1h,long,0.5854575699571597,0.5854575699571597,0.4145424300428403,4313.33
2025-08-19 02:00:00+08:00,BTCUSDT,1h,short,0.5090425338709091,0.4909574661290908,0.5090425338709093,116520.5
2025-08-19 02:30:00+08:00,BTCUSDT,15m,short,0.5505265112331238,0.44947348876687626,0.5505265112331237,116520.0
2025-08-19 02:30:00+08:00,ETHUSDT,15m,short,0.6505050505050506,0.34949494949494947,0.6505050505050505,4358.37
2025-08-19 08:00:00+08:00,BTCUSDT,1h,short,0.5070695360957532,0.4929304639042467,0.5070695360957533,116036.65
2025-08-19 08:00:00+08:00,BTCUSDT,1h,short,0.5031980688096519,0.49680193119034816,0.5031980688096518,116000.83
2025-08-19 08:15:00+08:00,BTCUSDT,15m,short,0.5763642369202401,0.42363576307975986,0.5763642369202402,116056.3
2025-08-19 08:15:00+08:00,ETHUSDT,15m,short,0.5017550841900874,0.49824491580991265,0.5017550841900873,4296.21
2025-08-19 08:00:00+08:00,ETHUSDT,1h,long,0.5949335208982522,0.5949335208982522,0.40506647910174776,4290.8
2025-08-19 08:00:00+08:00,ETHUSDT,1h,long,0.5938297681388703,0.5938297681388703,0.40617023186112966,4287.9
2025-08-19 08:00:00+08:00,ETHUSDT,1h,long,0.5938297681388703,0.5938297681388703,0.40617023186112966,4288.94
2025-08-19 08:00:00+08:00,ETHUSDT,1h,long,0.5938297681388703,0.5938297681388703,0.40617023186112966,4288.91
2025-08-19 09:00:00+08:00,BTCUSDT,1h,short,0.6940836807092031,0.30591631929079693,0.694083680709203,115982.21
2025-08-19 09:00:00+08:00,BTCUSDT,1h,short,0.6884920497735342,0.3115079502264659,0.6884920497735341,115894.01
2025-08-19 09:00:00+08:00,BTCUSDT,1h,short,0.6825396716594696,0.3174603283405304,0.6825396716594696,115898.0
2025-08-19 10:00:00+08:00,ETHUSDT,1h,long,0.5999494592348734,0.5999494592348734,0.4000505407651266,4286.94
2025-08-19 13:00:00+08:00,BTCUSDT,1h,short,0.6886792480945587,0.3113207519054413,0.6886792480945587,115101.74
2025-08-19 08:00:00+08:00,BTCUSDT,1d,flat,0.46196674307187396,0.538033256928126,0.461966743071874,115548.01
2025-08-19 16:00:00+08:00,BTCUSDT,4h,short,0.662895917892456,0.33710408210754395,0.662895917892456,115548.02
2025-08-19 16:00:00+08:00,ETHUSDT,4h,flat,0.4535917441050212,0.5464082558949789,0.4535917441050211,4308.0
2025-08-19 20:00:00+08:00,BTCUSDT,4h,short,0.655199388662974,0.34480061133702594,0.6551993886629741,115032.96
2025-08-19 20:00:00+08:00,ETHUSDT,4h,flat,0.4503411451975505,0.5496588548024496,0.4503411451975504,4201.9
2025-08-19 20:00:00+08:00,BTCUSDT,4h,short,0.5829065392414728,0.4170934607585271,0.582906539241473,113917.72
2025-08-19 22:00:00+08:00,BTCUSDT,1h,short,0.6639148791631063,0.33608512083689374,0.6639148791631062,113800.01
2025-08-19 23:00:00+08:00,ETHUSDT,1h,long,0.5869702498118082,0.5869702498118082,0.41302975018819177,4181.67
2025-08-20 04:00:00+08:00,BTCUSDT,4h,short,0.6805306673049927,0.3194693326950073,0.6805306673049927,112995.0
2025-08-20 04:00:00+08:00,ETHUSDT,4h,short,0.613002081712087,0.386997918287913,0.6130020817120869,4117.16
2025-08-19 08:00:00+08:00,ETHUSDT,1d,flat,0.45701680580774945,0.5429831941922506,0.4570168058077494,4119.0
2025-08-19 08:00:00+08:00,BTCUSDT,1d,short,0.5053365925947825,0.49466340740521747,0.5053365925947826,112988.02
2025-08-19 08:00:00+08:00,BTCUSDT,1d,short,0.5053365925947825,0.49466340740521747,0.5053365925947826,112994.0
2025-08-19 08:00:00+08:00,BTCUSDT,1d,short,0.5053365925947825,0.49466340740521747,0.5053365925947826,112988.0
2025-08-19 08:00:00+08:00,BTCUSDT,1d,short,0.5053365925947825,0.49466340740521747,0.5053365925947826,112988.01
2025-08-19 08:00:00+08:00,BTCUSDT,1d,short,0.5029316047827402,0.4970683952172597,0.5029316047827403,112940.0
2025-08-19 08:00:00+08:00,BTCUSDT,1d,short,0.5253831644852957,0.4746168355147044,0.5253831644852955,112810.0
2025-08-19 08:00:00+08:00,ETHUSDT,1d,short,0.5333333313465118,0.46666666865348816,0.5333333313465118,4072.89
2025-08-19 08:00:00+08:00,BTCUSDT,1d,flat,0.4678410117434508,0.5321589882565493,0.4678410117434507,112788.01
2025-08-19 08:00:00+08:00,BTCUSDT,1d,long,0.6666666666666666,0.6666666666666666,0.33333333333333337,112766.41
2025-08-19 08:00:00+08:00,BTCUSDT,1d,short,0.6666666666666666,0.3333333333333333,0.6666666666666667,112820.01
2025-08-19 08:00:00+08:00,ETHUSDT,1d,short,1.0,8.400145440002682e-59,1.0,4068.27
2025-08-20 08:00:00+08:00,ETHUSDT,1d,short,0.6666666666666666,0.3333333333333333,0.6666666666666667,4111.78
2025-08-20 08:00:00+08:00,ETHUSDT,4h,long,0.5513409708937118,0.5513409708937118,0.4486590291062882,4107.47
2025-08-20 08:00:00+08:00,ETHUSDT,4h,flat,0.4509504437446594,0.5490495562553406,0.4509504437446594,4110.88
2025-08-20 09:00:00+08:00,BTCUSDT,1h,short,0.6037246336539587,0.3962753663460414,0.6037246336539586,112784.72
2025-08-20 09:00:00+08:00,BTCUSDT,1h,short,0.6597926914691925,0.3402073085308075,0.6597926914691925,112873.99
2025-08-20 09:00:00+08:00,BTCUSDT,1h,short,0.6964361866315206,0.30356381336847943,0.6964361866315205,113118.1
2025-08-20 10:00:00+08:00,BTCUSDT,1h,short,0.6387485911448797,0.36125140885512036,0.6387485911448796,113118.9
2025-08-20 13:00:00+08:00,BTCUSDT,1h,short,0.6431349168221155,0.3568650831778844,0.6431349168221157,113579.78
2025-08-20 13:00:00+08:00,BTCUSDT,1h,short,0.6572580635547638,0.3427419364452362,0.6572580635547638,113496.01
2025-08-20 13:00:00+08:00,BTCUSDT,1h,short,0.6063646525144577,0.3936353474855423,0.6063646525144577,113559.11
2025-08-20 15:00:00+08:00,BTCUSDT,1h,short,0.5477456947167715,0.4522543052832286,0.5477456947167714,113619.6
2025-08-20 15:00:00+08:00,ETHUSDT,1h,short,0.6158289511998495,0.38417104880015057,0.6158289511998494,4194.58
2025-08-20 15:00:00+08:00,BTCUSDT,1h,short,0.6652760381499926,0.33472396185000736,0.6652760381499927,113543.5
2025-08-20 16:00:00+08:00,BTCUSDT,1h,short,0.6591251740852991,0.3408748259147008,0.6591251740852992,113492.0
2025-08-20 16:00:00+08:00,BTCUSDT,1h,short,0.6362103074789047,0.3637896925210953,0.6362103074789047,113965.94
2025-08-20 16:00:00+08:00,BTCUSDT,1h,short,0.6522596726814905,0.3477403273185094,0.6522596726814907,113952.1
2025-08-20 17:00:00+08:00,BTCUSDT,1h,short,0.6390675604343414,0.36093243956565857,0.6390675604343414,113815.83
2025-08-20 16:00:00+08:00,BTCUSDT,4h,short,0.5279920995235443,0.4720079004764557,0.5279920995235443,113792.54
2025-08-20 17:00:00+08:00,ETHUSDT,1h,short,0.6162471572558085,0.38375284274419147,0.6162471572558086,4223.96
2025-08-20 16:00:00+08:00,ETHUSDT,4h,flat,0.475087304910024,0.524912695089976,0.47508730491002404,4221.62
2025-08-20 20:00:00+08:00,BTCUSDT,4h,short,0.6752335627873739,0.32476643721262616,0.6752335627873738,113482.38
2025-08-20 21:00:00+08:00,BTCUSDT,1h,short,0.6430555532375971,0.35694444676240283,0.6430555532375972,113482.38
2025-08-20 21:00:00+08:00,BTCUSDT,1h,short,0.643992006778717,0.35600799322128296,0.643992006778717,113365.94
2025-08-20 20:00:00+08:00,BTCUSDT,4h,short,0.6732900937398275,0.32670990626017254,0.6732900937398274,113376.83
2025-08-20 20:00:00+08:00,BTCUSDT,4h,short,0.6732901136080424,0.3267098863919576,0.6732901136080425,113423.76
2025-08-20 20:00:00+08:00,ETHUSDT,4h,flat,0.455555538336436,0.5444444616635641,0.4555555383364359,4179.78
2025-08-20 20:00:00+08:00,BTCUSDT,4h,short,0.6732901136080424,0.3267098863919576,0.6732901136080425,113410.21
2025-08-20 22:00:00+08:00,BTCUSDT,1h,short,0.5954623023668925,0.4045376976331075,0.5954623023668926,112445.6
2025-08-21 07:00:00+08:00,ETHUSDT,1h,short,0.6081032752990723,0.39189672470092773,0.6081032752990723,4344.96
2025-08-21 04:00:00+08:00,ETHUSDT,4h,short,0.6129629611968994,0.3870370388031006,0.6129629611968994,4344.28
2025-08-21 04:00:00+08:00,ETHUSDT,4h,short,0.6129629015922546,0.38703709840774536,0.6129629015922546,4340.66
2025-08-21 04:00:00+08:00,BTCUSDT,4h,short,0.6779956420262655,0.32200435797373456,0.6779956420262654,114308.89
2025-08-20 08:00:00+08:00,BTCUSDT,1d,flat,0.46200897296269733,0.5379910270373026,0.4620089729626974,114282.0
2025-08-20 08:00:00+08:00,ETHUSDT,1d,flat,0.4856063822905223,0.5143936177094778,0.4856063822905222,4338.77
2025-08-21 07:00:00+08:00,ETHUSDT,1h,short,0.6118492618492618,0.38815073815073814,0.6118492618492619,4336.76
2025-08-21 04:00:00+08:00,ETHUSDT,4h,flat,0.4510735102248487,0.5489264897751512,0.45107351022484876,4336.37
2025-08-21 04:00:00+08:00,BTCUSDT,4h,short,0.643449469536426,0.35655053046357393,0.6434494695364261,114252.55
2025-08-21 07:00:00+08:00,BTCUSDT,1h,flat,0.48978753047718565,0.5102124695228144,0.4897875304771856,114252.54
2025-08-21 07:00:00+08:00,ETHUSDT,1h,long,0.5627539127539128,0.5627539127539128,0.43724608724608716,4331.81
2025-08-21 07:45:00+08:00,ETHUSDT,15m,flat,0.48859288430146713,0.5114071156985328,0.4885928843014672,4329.5
2025-08-21 07:45:00+08:00,BTCUSDT,15m,short,0.5585377585377586,0.4414622414622415,0.5585377585377584,114226.58
2025-08-21 09:00:00+08:00,BTCUSDT,1h,short,0.5351851851851852,0.4648148148148148,0.5351851851851852,114494.11
2025-08-21 09:00:00+08:00,ETHUSDT,1h,short,0.6138269138269138,0.38617308617308616,0.6138269138269139,4325.11
2025-08-21 16:00:00+08:00,BTCUSDT,1h,short,0.5135569473107656,0.48644305268923443,0.5135569473107655,113845.4
2025-08-21 16:00:00+08:00,ETHUSDT,1h,short,0.5305154869953791,0.46948451300462085,0.5305154869953792,4304.79
2025-08-21 16:00:00+08:00,ETHUSDT,4h,short,0.8055555621782938,0.19444443782170615,0.8055555621782938,4303.42
2025-08-21 16:00:00+08:00,ETHUSDT,4h,short,0.8055555621782938,0.19444443782170615,0.8055555621782938,4304.99
2025-08-21 16:00:00+08:00,ETHUSDT,4h,short,0.805555522441864,0.194444477558136,0.805555522441864,4304.4
2025-08-21 16:00:00+08:00,ETHUSDT,4h,short,0.8055555621782938,0.19444443782170615,0.8055555621782938,4290.0
